date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:20	5566/5566	---M-Z	200	added ('OK')	text/html	etag:%2215be-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-logout-basic.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-logout-basic.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:20	9022/9022	---M--	200	added ('OK')	image/jpeg	etag:%22233e-5fb2cfea9a983%22	https://themesbrand.com/hybrix/html/html/assets/images/users/avatar-7.jpg	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:21	29943/29943	---M--	200	added ('OK')	image/jpeg	etag:%2274f7-5fb2cfea999e3%22	https://themesbrand.com/hybrix/html/html/assets/images/users/avatar-5.jpg	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:21	9581/9581	---M-Z	200	added ('OK')	text/html	etag:%22256d-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signin-basic.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signin-basic.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:22	7392/7392	---M-Z	200	added ('OK')	text/html	etag:%221ce0-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signin-basic-2.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signin-basic-2.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:22	7135/7135	---M-Z	200	added ('OK')	text/html	etag:%221bdf-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signin-cover.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signin-cover.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:22	11375/11375	---M-Z	200	added ('OK')	text/html	etag:%222c6f-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signup-basic.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signup-basic.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:23	9595/9595	---M-Z	200	added ('OK')	text/html	etag:%22257b-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signup-basic-2.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signup-basic-2.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:23	8860/8860	---M-Z	200	added ('OK')	text/html	etag:%22229c-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-signup-cover.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-signup-cover.html	(from https://themesbrand.com/hybrix/html/html/index.html)
14:50:23	6596/6596	---M-Z	200	added ('OK')	text/html	etag:%2219c4-5fb2cfeac4964-gzip%22	https://themesbrand.com/hybrix/html/html/auth-pass-reset-basic.html	C:/Users/Osep/Desktop/admin_salon1/themesbrand.com/hybrix/html/html/auth-pass-reset-basic.html	(from https://themesbrand.com/hybrix/html/html/index.html)
